dstport,protocol,tag
63126,udp,email
27420,udp,sv_P4
49097,tcp,sv_P1
20010,icmp,sv_P5
352,udp,sv_P5
39940,icmp,sv_P3
51292,udp,sv_P2
43018,icmp,sv_P5
48709,tcp,email
30512,icmp,sv_P3
60645,icmp,sv_P2
29936,icmp,email
32022,icmp,sv_P3
59766,udp,sv_P1
36247,udp,sv_P1
24972,udp,email
25948,icmp,sv_P5
59544,icmp,sv_P2
51094,udp,sv_P4
31013,icmp,sv_P2
19658,tcp,email
21039,udp,sv_P3
15843,icmp,sv_P4
43171,tcp,sv_P3
16931,tcp,email
16856,icmp,sv_P1
50050,icmp,sv_P2
5805,udp,sv_P1
14764,tcp,email
22128,icmp,sv_P1
59850,tcp,sv_P1
57115,tcp,sv_P3
14334,tcp,sv_P2
59200,tcp,sv_P5
38278,icmp,email
36730,icmp,sv_P5
23598,tcp,sv_P5
17708,icmp,email
13888,icmp,sv_P2
24227,icmp,sv_P4
25600,tcp,sv_P1
12550,tcp,sv_P5
35619,tcp,sv_P2
54723,icmp,sv_P3
45392,udp,sv_P1
31338,icmp,sv_P3
19791,tcp,sv_P1
59380,tcp,sv_P5
11207,icmp,sv_P2
10407,udp,sv_P5
19267,tcp,sv_P4
35119,icmp,sv_P1
55660,tcp,sv_P4
55086,tcp,sv_P1
35230,icmp,email
16321,icmp,sv_P2
3522,icmp,email
47774,icmp,sv_P1
20200,udp,email
40802,tcp,sv_P5
53232,udp,sv_P1
9276,udp,sv_P5
47492,tcp,sv_P2
3082,udp,sv_P3
6662,tcp,sv_P3
58799,udp,sv_P4
6978,icmp,sv_P1
54526,icmp,sv_P2
58911,udp,sv_P3
50754,tcp,sv_P2
62730,udp,sv_P2
43658,icmp,sv_P4
40593,icmp,sv_P3
19234,tcp,sv_P3
21130,icmp,email
47781,icmp,sv_P1
4790,tcp,sv_P2
17564,tcp,sv_P5
40969,icmp,email
61871,icmp,sv_P4
48513,udp,sv_P1
50751,icmp,sv_P5
31647,udp,sv_P1
2659,udp,sv_P2
13848,tcp,sv_P1
34832,icmp,sv_P2
42149,udp,sv_P3
54554,icmp,sv_P4
26512,icmp,sv_P1
52128,udp,sv_P2
45131,icmp,sv_P4
40192,tcp,sv_P1
58023,tcp,sv_P3
10953,udp,sv_P5
24608,tcp,email
31451,icmp,email
722,tcp,sv_P5
5929,icmp,sv_P2
25432,icmp,sv_P3
19424,udp,sv_P1
18533,icmp,sv_P3
51264,tcp,sv_P4
55142,tcp,sv_P1
16703,icmp,sv_P3
11470,tcp,sv_P5
15144,icmp,sv_P1
28540,udp,sv_P4
63609,icmp,sv_P1
43264,udp,sv_P2
5677,icmp,email
56166,icmp,sv_P2
20328,icmp,sv_P2
44387,icmp,email
13246,icmp,sv_P3
48678,tcp,sv_P1
54089,tcp,sv_P3
338,tcp,sv_P4
25075,tcp,sv_P1
7738,tcp,sv_P4
26341,icmp,sv_P4
44568,icmp,sv_P2
15371,icmp,sv_P5
64970,tcp,sv_P1
3939,tcp,sv_P5
49548,tcp,sv_P1
64251,tcp,sv_P5
3981,icmp,email
61635,icmp,sv_P5
16397,tcp,sv_P5
45473,tcp,sv_P5
292,icmp,sv_P5
27528,icmp,sv_P1
8989,udp,sv_P5
15872,icmp,email
47410,udp,sv_P1
58155,udp,sv_P4
5131,icmp,sv_P2
18077,udp,sv_P5
35325,icmp,sv_P4
48969,icmp,sv_P5
47641,tcp,sv_P3
16653,udp,sv_P4
53620,udp,sv_P2
61613,icmp,sv_P5
59935,icmp,email
41304,icmp,email
5917,icmp,sv_P2
12176,tcp,sv_P1
12783,tcp,sv_P4
56360,tcp,sv_P4
43853,udp,sv_P5
46266,icmp,sv_P3
54059,udp,sv_P4
58984,tcp,sv_P4
25899,tcp,sv_P4
23137,tcp,sv_P4
7574,tcp,email
39255,tcp,sv_P3
47795,udp,sv_P4
57592,icmp,sv_P1
5120,icmp,email
45932,icmp,sv_P5
2025,tcp,sv_P1
17595,icmp,sv_P5
23563,udp,sv_P2
22140,tcp,sv_P2
22683,udp,sv_P2
41245,tcp,sv_P3
60804,tcp,sv_P3
23171,icmp,sv_P1
29636,tcp,sv_P5
53291,tcp,sv_P2
49351,tcp,sv_P1
926,udp,sv_P2
5413,tcp,sv_P1
4731,udp,sv_P3
11248,udp,sv_P1
39028,udp,sv_P1
54907,icmp,sv_P5
42004,tcp,email
41716,udp,email
20227,tcp,email
44112,tcp,sv_P2
52775,icmp,sv_P2
54825,icmp,sv_P3
43882,icmp,sv_P5
8051,tcp,sv_P5
16059,udp,sv_P4
34625,icmp,sv_P4
51672,tcp,sv_P5
28953,icmp,sv_P2
38103,udp,sv_P4
48290,udp,sv_P1
6519,udp,sv_P4
14041,tcp,sv_P4
49200,udp,sv_P1
6143,tcp,sv_P5
64975,icmp,sv_P1
64825,udp,sv_P4
20860,udp,sv_P3
50070,tcp,sv_P2
20719,icmp,sv_P4
63563,icmp,sv_P1
59838,udp,sv_P4
56404,icmp,sv_P1
27762,tcp,sv_P3
174,tcp,email
5731,tcp,sv_P1
63857,tcp,sv_P1
31187,udp,sv_P2
55467,icmp,sv_P1
8791,udp,sv_P5
9543,udp,sv_P3
12234,tcp,sv_P4
32974,udp,email
63804,icmp,sv_P4
59835,udp,sv_P5
16245,icmp,email
21724,tcp,sv_P5
55236,udp,sv_P5
27114,udp,sv_P4
18590,tcp,sv_P4
28016,tcp,sv_P5
63505,tcp,email
45300,udp,sv_P3
5656,tcp,email
20971,icmp,sv_P1
27851,tcp,sv_P3
36313,tcp,sv_P4
41894,tcp,email
45548,tcp,sv_P1
25243,icmp,sv_P5
20156,icmp,sv_P1
47877,icmp,sv_P5
11330,tcp,sv_P5
33168,icmp,sv_P1
29779,tcp,sv_P2
30919,icmp,email
54609,tcp,sv_P2
38464,udp,email
56608,tcp,sv_P2
39034,tcp,sv_P1
41971,tcp,email
23315,icmp,sv_P5
45886,tcp,email
47758,tcp,email
14430,icmp,sv_P4
162,icmp,sv_P2
37492,tcp,sv_P3
16565,tcp,sv_P4
40283,icmp,sv_P3
27664,tcp,email
62302,icmp,sv_P4
22597,icmp,sv_P2
4571,udp,sv_P2
12506,udp,sv_P2
12309,udp,email
3002,udp,sv_P3
24471,icmp,sv_P5
12337,tcp,sv_P3
23051,icmp,sv_P2
34474,udp,sv_P2
36904,udp,email
2219,icmp,sv_P4
13521,icmp,sv_P2
64712,tcp,sv_P5
64479,tcp,sv_P3
39678,udp,sv_P4
48648,icmp,sv_P3
57504,udp,sv_P2
26300,udp,sv_P5
18026,icmp,sv_P5
26386,tcp,sv_P5
39462,icmp,sv_P1
37482,icmp,sv_P2
56750,udp,email
35442,udp,sv_P1
41447,udp,email
23026,tcp,sv_P1
13121,icmp,sv_P5
12990,udp,sv_P1
1538,icmp,sv_P5
41372,icmp,sv_P2
20235,udp,sv_P3
35542,tcp,sv_P4
23762,tcp,sv_P3
4711,udp,sv_P2
23585,tcp,sv_P1
7909,udp,sv_P2
55340,icmp,sv_P5
18355,icmp,sv_P5
4698,icmp,sv_P3
20299,tcp,sv_P5
65200,tcp,sv_P3
29208,tcp,email
53501,icmp,sv_P3
1992,tcp,sv_P5
38270,icmp,sv_P4
60831,tcp,sv_P2
49996,tcp,sv_P3
15086,udp,sv_P4
17519,tcp,sv_P3
32190,udp,sv_P2
10360,udp,sv_P2
18362,icmp,sv_P2
14492,udp,sv_P3
3242,icmp,sv_P1
58292,udp,sv_P4
52545,udp,sv_P1
27115,udp,email
20884,tcp,sv_P5
9895,tcp,email
51425,udp,sv_P2
1633,tcp,sv_P3
11904,icmp,sv_P4
12046,udp,sv_P1
1456,icmp,sv_P5
23036,icmp,sv_P1
26970,icmp,email
56079,tcp,email
38621,udp,sv_P5
7531,tcp,sv_P4
38506,icmp,sv_P3
7036,tcp,sv_P3
40477,tcp,sv_P5
35181,icmp,sv_P3
54495,icmp,sv_P3
62482,tcp,sv_P1
795,tcp,sv_P3
34302,tcp,sv_P4
34886,udp,sv_P2
56438,tcp,sv_P3
13188,tcp,sv_P5
53403,icmp,sv_P4
21493,tcp,sv_P3
11258,icmp,sv_P2
34873,udp,sv_P4
18110,icmp,sv_P2
738,icmp,sv_P3
32753,udp,sv_P3
4198,icmp,sv_P1
22332,icmp,sv_P3
46947,icmp,sv_P1
2218,tcp,sv_P1
30535,udp,sv_P5
37594,udp,sv_P1
22717,udp,sv_P3
36823,tcp,sv_P1
22320,udp,sv_P5
2871,icmp,sv_P5
52688,udp,sv_P4
11983,icmp,sv_P2
64787,udp,sv_P1
39742,udp,sv_P5
53341,tcp,sv_P1
23915,udp,sv_P2
55043,icmp,sv_P5
38272,icmp,sv_P4
4410,tcp,sv_P2
12033,udp,sv_P1
1417,icmp,sv_P5
22416,tcp,sv_P2
21876,udp,sv_P5
45764,tcp,sv_P4
58856,icmp,sv_P2
12762,udp,sv_P5
36048,tcp,sv_P4
2217,icmp,email
26053,tcp,sv_P1
2700,icmp,sv_P2
8345,tcp,sv_P3
25586,tcp,sv_P5
2740,udp,sv_P3
2924,icmp,sv_P5
39589,tcp,sv_P4
39782,udp,email
5512,icmp,sv_P5
39896,icmp,sv_P2
27144,udp,sv_P5
25995,udp,email
15942,tcp,sv_P4
51863,tcp,sv_P4
26984,icmp,sv_P1
19467,udp,sv_P3
919,udp,sv_P3
39206,icmp,sv_P1
23452,udp,email
52141,udp,email
11179,icmp,sv_P5
22488,udp,sv_P1
52,udp,sv_P1
57821,udp,sv_P3
44902,icmp,sv_P1
8237,tcp,sv_P2
21119,udp,sv_P1
36543,icmp,sv_P4
57717,icmp,sv_P4
40877,tcp,sv_P4
23188,icmp,email
7237,icmp,sv_P2
64632,udp,sv_P5
2582,tcp,sv_P1
60912,tcp,sv_P4
23930,udp,email
29118,udp,sv_P1
57029,tcp,sv_P4
58600,icmp,sv_P4
46577,udp,sv_P2
58045,udp,sv_P3
6796,icmp,sv_P5
43718,icmp,sv_P3
4255,tcp,sv_P2
19158,icmp,sv_P2
9029,tcp,sv_P1
15509,tcp,sv_P5
55326,udp,sv_P5
25381,udp,sv_P1
48513,icmp,sv_P2
30136,icmp,sv_P4
3642,udp,sv_P2
52199,tcp,sv_P3
56861,udp,sv_P3
14735,icmp,sv_P3
16669,icmp,sv_P4
12897,tcp,sv_P5
48353,tcp,email
49703,udp,sv_P3
34375,tcp,sv_P4
48523,icmp,sv_P1
65127,icmp,sv_P4
33031,tcp,sv_P2
57501,icmp,email
4006,tcp,sv_P5
37358,udp,sv_P5
43248,udp,email
62430,udp,sv_P4
15751,udp,sv_P4
60888,icmp,sv_P2
57327,udp,sv_P1
35051,tcp,sv_P5
13639,icmp,sv_P1
41235,tcp,email
20593,icmp,sv_P1
25770,icmp,email
8307,icmp,email
12079,udp,sv_P4
7308,icmp,sv_P2
43640,udp,sv_P4
27571,icmp,email
61759,udp,email
12838,icmp,sv_P4
21695,icmp,sv_P3
7793,tcp,sv_P1
58535,udp,sv_P4
39800,udp,sv_P3
5823,udp,sv_P4
4815,udp,email
46107,tcp,sv_P2
44362,udp,sv_P4
56591,udp,sv_P2
58659,icmp,sv_P4
42453,udp,email
56352,udp,sv_P4
37368,udp,sv_P5
30113,icmp,sv_P3
61049,icmp,email
52611,tcp,sv_P5
24176,tcp,sv_P3
14544,tcp,email
25253,icmp,sv_P3
64376,icmp,sv_P5
49905,icmp,sv_P3
59186,icmp,sv_P5
50721,udp,email
5905,icmp,email
37627,tcp,sv_P1
33651,tcp,sv_P1
4924,tcp,sv_P4
27405,udp,sv_P2
11789,udp,sv_P3
32094,udp,sv_P3
61591,icmp,email
60031,icmp,email
57016,tcp,sv_P2
26,udp,sv_P1
29054,tcp,sv_P4
61885,tcp,sv_P2
22364,icmp,sv_P2
54561,icmp,sv_P2
53445,tcp,sv_P3
38966,icmp,email
41299,tcp,sv_P5
31515,tcp,sv_P1
36515,tcp,sv_P5
14737,tcp,email
51993,udp,email
19869,icmp,sv_P5
19555,udp,sv_P4
59963,icmp,sv_P2
56147,tcp,sv_P5
35419,tcp,sv_P3
18229,icmp,email
27439,udp,sv_P4
14476,udp,email
58510,icmp,sv_P1
2017,tcp,sv_P5
37359,icmp,email
347,tcp,sv_P5
27541,udp,email
19130,tcp,sv_P1
65036,udp,sv_P3
55303,icmp,sv_P1
24932,tcp,sv_P1
8824,tcp,sv_P5
22454,icmp,sv_P4
38233,udp,sv_P2
47401,udp,sv_P2
49612,udp,sv_P5
11994,tcp,sv_P2
43115,udp,email
32335,tcp,sv_P5
51975,udp,sv_P2
62240,udp,sv_P1
60415,icmp,sv_P1
44382,tcp,email
29211,udp,sv_P2
51153,tcp,sv_P2
31345,udp,sv_P1
6170,udp,email
38822,udp,sv_P5
59150,tcp,sv_P2
39445,udp,sv_P2
13465,udp,sv_P3
50193,udp,sv_P2
58972,icmp,sv_P5
2278,icmp,sv_P1
44483,icmp,sv_P5
39223,icmp,sv_P3
34467,udp,sv_P5
2222,icmp,email
39613,udp,sv_P2
4619,udp,sv_P3
63193,tcp,email
55565,icmp,email
18441,udp,sv_P2
41456,udp,sv_P1
60013,icmp,email
60151,tcp,sv_P5
11551,icmp,sv_P5
9068,icmp,sv_P5
41845,udp,sv_P4
18351,udp,sv_P2
56098,udp,email
13752,icmp,email
64890,icmp,sv_P2
16237,icmp,sv_P5
56413,icmp,sv_P1
40179,udp,sv_P4
7107,tcp,email
32957,icmp,sv_P2
56514,icmp,sv_P5
6655,tcp,sv_P3
27672,udp,sv_P5
60041,icmp,sv_P3
5427,tcp,sv_P5
7826,icmp,sv_P2
940,icmp,sv_P1
37399,udp,sv_P2
28074,udp,sv_P1
21968,icmp,sv_P2
8079,tcp,email
22823,icmp,sv_P4
65254,tcp,email
32803,udp,sv_P4
50343,udp,sv_P4
33866,tcp,sv_P2
15960,udp,sv_P1
5539,udp,email
48983,udp,email
8888,tcp,sv_P1
40725,udp,sv_P1
43029,udp,sv_P3
20498,udp,sv_P1
35851,icmp,email
56477,icmp,sv_P1
9458,udp,sv_P3
28755,icmp,sv_P4
16009,udp,email
23633,udp,sv_P3
6540,icmp,sv_P1
31740,icmp,sv_P2
53928,udp,email
37024,icmp,email
36905,udp,sv_P2
42570,icmp,sv_P4
18164,icmp,sv_P4
24163,udp,sv_P2
51338,udp,sv_P3
63472,tcp,sv_P1
29293,icmp,sv_P3
21652,tcp,sv_P4
15248,udp,sv_P2
25959,tcp,sv_P4
14909,tcp,email
57283,tcp,sv_P2
36315,udp,sv_P3
37774,icmp,sv_P4
10635,icmp,sv_P1
26603,udp,email
50740,tcp,sv_P5
59036,udp,sv_P3
35321,udp,sv_P2
57558,udp,sv_P5
21024,tcp,sv_P5
55,udp,sv_P3
50833,icmp,sv_P4
37162,udp,sv_P4
52345,udp,sv_P3
33169,udp,sv_P5
4575,tcp,email
20032,udp,sv_P3
45028,icmp,sv_P2
52960,tcp,sv_P5
61579,udp,sv_P4
58984,udp,email
21065,tcp,email
33083,icmp,sv_P2
63336,udp,email
59250,tcp,sv_P4
7631,icmp,sv_P3
44226,icmp,sv_P4
27669,tcp,sv_P5
19615,icmp,sv_P1
40129,tcp,sv_P4
52887,tcp,sv_P2
63567,tcp,sv_P5
39015,icmp,email
25214,tcp,sv_P5
52316,icmp,sv_P2
59474,udp,sv_P3
53349,udp,email
5534,udp,sv_P3
44526,tcp,sv_P3
29062,tcp,sv_P3
38126,udp,sv_P5
52946,tcp,sv_P2
48423,udp,sv_P5
18433,icmp,email
47005,icmp,email
44419,icmp,email
50090,icmp,sv_P3
33337,icmp,sv_P3
61100,icmp,sv_P1
31100,icmp,sv_P3
62222,icmp,sv_P5
8287,tcp,sv_P3
1276,icmp,sv_P2
34178,icmp,email
26489,tcp,sv_P3
26163,udp,sv_P5
45632,udp,sv_P4
25767,udp,sv_P4
8366,icmp,sv_P1
56139,tcp,sv_P4
40086,tcp,sv_P1
45601,icmp,sv_P5
4408,tcp,sv_P3
32375,icmp,email
47751,udp,sv_P5
5595,tcp,sv_P4
40988,udp,email
61682,icmp,sv_P5
23355,tcp,sv_P5
10797,tcp,email
38815,icmp,sv_P3
1624,udp,sv_P2
6492,icmp,sv_P5
65373,icmp,sv_P3
13834,udp,sv_P3
49905,icmp,sv_P3
30617,tcp,sv_P2
10957,tcp,sv_P5
58056,icmp,sv_P3
54456,tcp,sv_P2
950,tcp,sv_P4
18037,tcp,email
46551,tcp,sv_P1
60566,tcp,sv_P4
52693,udp,sv_P2
25767,udp,sv_P5
40232,icmp,email
33991,icmp,sv_P4
40460,udp,sv_P4
50202,icmp,email
50930,tcp,sv_P5
13715,udp,email
14303,icmp,sv_P5
8342,icmp,sv_P1
45629,icmp,sv_P2
47945,icmp,sv_P1
7136,tcp,sv_P4
21981,icmp,sv_P5
39414,tcp,sv_P5
54644,icmp,sv_P2
51813,udp,email
32214,icmp,email
25785,tcp,sv_P5
58410,tcp,sv_P2
1573,icmp,sv_P4
19255,tcp,sv_P5
31008,udp,sv_P3
61571,tcp,sv_P2
51304,udp,sv_P2
10772,udp,sv_P1
45005,icmp,sv_P3
43448,icmp,sv_P3
50670,icmp,email
56645,udp,sv_P2
43500,icmp,sv_P5
41422,udp,sv_P3
43452,icmp,email
27860,udp,sv_P3
56960,icmp,sv_P3
23586,tcp,sv_P3
56647,tcp,email
59712,tcp,sv_P3
52674,udp,sv_P5
50677,icmp,sv_P3
32736,icmp,sv_P4
6990,tcp,email
57610,udp,sv_P2
60457,udp,sv_P5
56683,icmp,sv_P2
20501,icmp,sv_P5
31977,icmp,email
25370,udp,sv_P1
3929,udp,sv_P2
14246,udp,sv_P1
34078,tcp,sv_P2
48946,tcp,sv_P4
35284,udp,sv_P3
19810,udp,sv_P2
24780,udp,sv_P2
8907,udp,sv_P1
1672,udp,sv_P3
26939,icmp,sv_P5
41567,icmp,sv_P4
3053,tcp,sv_P4
57699,tcp,sv_P2
13771,udp,sv_P4
18789,icmp,sv_P5
59597,udp,sv_P2
21555,udp,sv_P1
31419,udp,sv_P4
30450,udp,sv_P3
12816,udp,sv_P5
39320,icmp,email
46872,icmp,sv_P1
58292,icmp,sv_P4
43895,udp,sv_P1
11754,udp,sv_P5
23262,icmp,sv_P1
42615,udp,sv_P5
22140,icmp,sv_P4
8548,tcp,email
31161,icmp,sv_P5
60733,tcp,email
31752,udp,sv_P4
43416,udp,sv_P4
27467,tcp,email
20127,icmp,email
11249,icmp,sv_P5
56148,udp,sv_P4
41298,udp,sv_P1
59177,udp,sv_P3
22430,icmp,sv_P3
28420,icmp,sv_P3
51112,tcp,email
24266,icmp,sv_P5
42058,icmp,sv_P2
26658,tcp,sv_P4
37794,tcp,sv_P3
18771,udp,sv_P1
6227,tcp,sv_P5
46022,udp,sv_P4
55818,icmp,sv_P4
62922,tcp,email
2983,icmp,sv_P4
29891,udp,sv_P5
42748,udp,sv_P5
8488,udp,sv_P2
8474,icmp,sv_P2
8155,udp,sv_P4
36545,tcp,email
45630,tcp,sv_P1
3119,udp,email
44610,icmp,sv_P4
59567,tcp,sv_P2
2623,tcp,sv_P3
52481,icmp,sv_P3
58258,icmp,email
48925,udp,sv_P5
13389,udp,email
61499,udp,sv_P1
5520,tcp,sv_P1
39829,tcp,sv_P1
372,tcp,sv_P2
42305,icmp,sv_P5
46945,icmp,sv_P3
18102,tcp,sv_P5
46990,tcp,sv_P3
49954,icmp,sv_P4
23475,icmp,email
4126,tcp,sv_P5
28117,icmp,sv_P1
42970,udp,email
47000,tcp,sv_P2
26535,udp,sv_P4
55967,icmp,sv_P3
63586,tcp,sv_P3
53240,tcp,sv_P5
17351,tcp,sv_P4
36143,udp,sv_P3
63487,udp,sv_P5
54593,udp,email
62323,tcp,sv_P1
52938,udp,email
63348,icmp,sv_P3
29958,udp,sv_P2
37215,tcp,sv_P5
1156,udp,email
24657,tcp,email
38714,udp,sv_P2
9157,udp,sv_P3
30117,tcp,sv_P5
2608,icmp,sv_P2
30040,udp,sv_P3
28901,udp,sv_P5
5981,icmp,sv_P2
23611,udp,sv_P4
5100,tcp,sv_P5
17660,icmp,sv_P3
19969,tcp,sv_P1
8027,icmp,email
24130,tcp,email
19541,icmp,email
9782,tcp,email
41158,icmp,sv_P3
63943,tcp,email
26100,icmp,sv_P5
36990,icmp,email
12591,udp,sv_P5
29936,tcp,sv_P2
15121,udp,sv_P5
32417,icmp,sv_P3
16654,tcp,sv_P2
53995,tcp,sv_P2
61061,tcp,email
39319,udp,sv_P5
57016,udp,email
17447,icmp,sv_P5
29697,tcp,sv_P2
39901,tcp,sv_P4
4848,tcp,sv_P4
58008,icmp,sv_P5
3179,tcp,sv_P2
14653,udp,sv_P2
13654,udp,sv_P1
11587,icmp,sv_P1
50660,icmp,sv_P5
47014,icmp,sv_P2
572,tcp,sv_P4
58064,tcp,sv_P5
56526,tcp,sv_P2
54639,udp,email
51736,udp,sv_P3
54816,icmp,sv_P3
42762,udp,sv_P3
4504,tcp,sv_P1
4935,icmp,sv_P5
42931,udp,email
25511,tcp,sv_P1
63338,tcp,sv_P4
33257,udp,email
19354,tcp,sv_P1
61301,udp,sv_P3
30003,udp,sv_P3
32894,udp,email
2546,tcp,sv_P1
29488,tcp,sv_P1
49853,udp,sv_P5
54207,udp,sv_P3
50085,tcp,sv_P3
30066,tcp,sv_P2
48511,icmp,sv_P1
5367,udp,sv_P1
27501,tcp,sv_P1
27835,udp,sv_P3
2416,udp,email
9176,icmp,email
13331,tcp,sv_P4
3198,tcp,sv_P5
53301,udp,sv_P1
4671,tcp,sv_P5
51201,tcp,sv_P1
21446,udp,sv_P5
1898,icmp,sv_P5
28995,tcp,sv_P3
57174,tcp,sv_P5
65466,udp,sv_P2
27157,udp,sv_P3
7881,tcp,sv_P4
1951,tcp,sv_P3
19855,tcp,sv_P4
22901,tcp,email
36021,icmp,sv_P4
32329,icmp,sv_P2
14613,tcp,sv_P1
23486,tcp,sv_P2
53741,udp,sv_P4
13454,tcp,sv_P2
25284,udp,sv_P5
35953,udp,email
44004,icmp,sv_P2
54514,tcp,sv_P1
62572,udp,sv_P2
20442,udp,email
55025,icmp,sv_P5
47946,tcp,sv_P2
64921,udp,sv_P4
23841,udp,sv_P4
51304,tcp,sv_P2
6970,icmp,email
54564,udp,sv_P4
64875,icmp,sv_P1
37316,tcp,sv_P1
7093,tcp,sv_P3
36628,icmp,email
17977,tcp,sv_P1
29347,tcp,sv_P2
61772,udp,sv_P3
26441,tcp,sv_P3
59404,udp,sv_P4
42338,tcp,sv_P1
51213,udp,sv_P4
64319,icmp,sv_P4
54628,icmp,sv_P5
10010,icmp,sv_P5
16733,tcp,sv_P5
23243,icmp,sv_P4
27224,tcp,sv_P3
61045,tcp,sv_P2
18511,icmp,sv_P3
44372,udp,sv_P4
30425,udp,sv_P5
46370,icmp,sv_P3
42013,udp,sv_P5
61523,icmp,email
19411,tcp,sv_P4
6667,icmp,sv_P2
62465,tcp,sv_P1
48784,icmp,sv_P5
56063,tcp,sv_P4
23995,icmp,email
25807,icmp,sv_P3
53445,udp,sv_P1
23063,udp,email
30291,tcp,sv_P1
63130,icmp,sv_P3
17633,udp,sv_P3
63678,tcp,sv_P5
58067,udp,sv_P4
40516,udp,sv_P2
28411,icmp,sv_P3
42903,tcp,sv_P3
29637,udp,sv_P3
43018,tcp,email
42299,icmp,sv_P5
4481,icmp,sv_P2
270,icmp,sv_P1
53200,udp,email
60254,udp,sv_P4
40763,tcp,sv_P3
369,icmp,sv_P1
33104,tcp,sv_P5
41263,udp,sv_P2
54281,tcp,sv_P4
50845,tcp,sv_P1
32720,icmp,sv_P5
28954,udp,sv_P1
24783,tcp,email
41684,tcp,sv_P5
13212,udp,sv_P1
54485,udp,sv_P4
38099,icmp,sv_P2
23432,tcp,sv_P5
51577,udp,email
4687,tcp,sv_P3
7961,icmp,sv_P5
3000,udp,sv_P3
60821,udp,email
50046,tcp,email
39111,udp,sv_P1
61295,icmp,sv_P4
15052,tcp,sv_P5
58016,tcp,sv_P5
58547,tcp,sv_P4
37800,icmp,sv_P1
57847,icmp,email
57403,udp,sv_P2
28003,icmp,sv_P1
55616,udp,sv_P3
26253,icmp,sv_P4
612,icmp,sv_P3
55780,tcp,sv_P5
20436,udp,sv_P2
56538,icmp,sv_P1
810,udp,sv_P2
63332,tcp,email
9332,tcp,sv_P5
34678,icmp,email
22389,tcp,sv_P2
50820,icmp,sv_P5
29596,tcp,sv_P4
37088,tcp,email
25390,icmp,sv_P4
22250,icmp,sv_P1
10475,tcp,email
14050,tcp,sv_P5
59731,tcp,sv_P4
19951,icmp,sv_P1
38734,icmp,sv_P1
35211,tcp,sv_P2
44761,tcp,email
23345,icmp,sv_P1
39789,udp,sv_P4
41881,icmp,sv_P2
20693,udp,sv_P5
55307,udp,sv_P2
30695,udp,sv_P4
22645,udp,sv_P2
54572,udp,sv_P5
3717,icmp,sv_P4
27868,icmp,email
4599,tcp,sv_P1
50488,udp,email
10057,tcp,sv_P1
49163,udp,sv_P5
20492,icmp,sv_P5
62924,udp,email
22155,udp,sv_P4
32794,udp,sv_P5
61947,tcp,sv_P2
15323,tcp,email
12207,udp,email
2834,udp,sv_P5
10554,tcp,sv_P5
58757,icmp,sv_P1
21522,tcp,sv_P3
29783,tcp,sv_P1
4452,udp,sv_P1
5691,tcp,sv_P4
25195,icmp,sv_P5
14179,icmp,email
19769,icmp,sv_P4
58071,icmp,sv_P2
39060,tcp,email
23318,tcp,email
57480,icmp,sv_P3
59973,tcp,sv_P5
9408,tcp,sv_P4
25529,icmp,email
40107,tcp,email
3858,udp,sv_P5
21685,udp,sv_P2
44583,icmp,sv_P5
60271,icmp,email
8544,udp,sv_P2
28752,tcp,sv_P3
14411,udp,sv_P4
23523,udp,sv_P3
45562,icmp,sv_P1
52816,tcp,sv_P5
12582,icmp,sv_P2
45483,icmp,email
17239,icmp,sv_P2
10964,icmp,sv_P2
17617,udp,sv_P2
32039,udp,sv_P2
7129,icmp,sv_P3
7865,udp,sv_P5
51120,tcp,sv_P2
23631,icmp,sv_P2
34061,tcp,sv_P2
39929,icmp,sv_P2
28407,icmp,sv_P3
11849,tcp,email
24006,udp,sv_P2
63885,udp,sv_P4
31137,udp,sv_P4
32836,udp,sv_P2
7856,udp,sv_P1
4482,tcp,sv_P3
2119,icmp,sv_P1
57934,udp,sv_P3
61031,tcp,sv_P5
57097,udp,sv_P2
44063,tcp,sv_P1
4032,icmp,sv_P5
27937,tcp,sv_P3
5366,tcp,sv_P3
13590,udp,sv_P1
43925,icmp,sv_P5
27361,tcp,sv_P2
15269,tcp,sv_P4
56295,tcp,sv_P5
7984,tcp,sv_P4
37543,tcp,email
51968,udp,sv_P4
52338,udp,sv_P4
44955,tcp,email
29018,udp,sv_P1
8650,tcp,sv_P4
61103,tcp,sv_P4
7278,tcp,sv_P1
42590,tcp,sv_P5
39510,icmp,sv_P3
18658,udp,sv_P2
1741,tcp,sv_P2
42491,udp,sv_P3
12153,udp,sv_P3
58097,udp,email
5111,tcp,sv_P2
45859,tcp,sv_P2
44732,icmp,email
58007,tcp,sv_P2
17511,udp,email
30171,icmp,sv_P1
48847,tcp,sv_P2
34631,icmp,sv_P2
49127,udp,sv_P3
18509,tcp,sv_P2
62072,icmp,sv_P3
59688,tcp,sv_P1
58178,udp,email
55490,udp,email
60115,tcp,sv_P1
1810,icmp,sv_P2
56103,tcp,email
27215,icmp,sv_P1
25661,icmp,sv_P3
64098,tcp,email
57619,tcp,sv_P4
2432,tcp,sv_P2
13421,udp,sv_P5
58734,tcp,sv_P1
10212,tcp,sv_P5
3389,tcp,sv_P5
47603,icmp,email
37272,tcp,sv_P3
40433,udp,sv_P4
25365,tcp,sv_P4
40918,icmp,sv_P1
51761,udp,sv_P1
36968,tcp,sv_P2
45788,udp,email
64766,icmp,sv_P5
